diagram_prefix,section_slug,section_name,diagram_codes,diagram_names,image_paths,source_section,source_diagram,oem_number,part_name,quantity,production_period,applies_for_models,notes,group_code,engine_tokens,interchange_signal,confidence_gate,required_verification,shared_engine_candidate,donor_engine_tokens,shared_confidence_statement,shared_required_verification
590,body-key-bumper,Body Key Bumper,590_02; 590_06; 590_07; 590_08,FRONT BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_590_02_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_06_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_08_LH_2_LR.gif,Body Key Bumper,FRONT BUMPER,905920031,BLIND RIVET,04,02.1997 - 11.1998,S.2W.GL.EJ20E +S.25 +W.2W.GL +W.25,,R920031,EJ20E,ej20e_specific_target_part,Target-fit evidence only; no cross-engine interchange claim.,Use exact OEM number or supersession for purchases; do not substitute a donor engine without separate evidence.,,,,
590,body-key-bumper,Body Key Bumper,590_02; 590_06; 590_07; 590_08,FRONT BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_590_02_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_06_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_08_LH_2_LR.gif,Body Key Bumper,FRONT BUMPER,57750AA100,"CLIP-BUMPER,SIDE",02,02.1997 - 11.1998,S.2W.GL.EJ20E +S.25 +W.2W.GL +W.25,NO.2,57783*B,EJ20E,ej20e_specific_target_part,Target-fit evidence only; no cross-engine interchange claim.,Use exact OEM number or supersession for purchases; do not substitute a donor engine without separate evidence.,,,,
590,body-key-bumper,Body Key Bumper,590_02; 590_06; 590_07; 590_08,FRONT BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_590_02_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_06_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_08_LH_2_LR.gif,Body Key Bumper,FRONT BUMPER,96059FA000,SCREW-REAR SPOILER,02,02.1997 - 11.1998,S.2W.GL.EJ20E +S.25 +W.2W.GL +W.25,,96080,EJ20E,ej20e_specific_target_part,Target-fit evidence only; no cross-engine interchange claim.,Use exact OEM number or supersession for purchases; do not substitute a donor engine without separate evidence.,,,,
590,body-key-bumper,Body Key Bumper,590_02; 590_06; 590_07; 590_08,FRONT BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_590_02_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_06_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_08_LH_2_LR.gif,Body Key Bumper,FRONT BUMPER,57723AC130,HOLDER-BUMPER,02,02.1997 - 11.1998,S.2W.GL.EJ20E +S.25 +W.2W.GL +W.25,,57721,EJ20E,ej20e_specific_target_part,Target-fit evidence only; no cross-engine interchange claim.,Use exact OEM number or supersession for purchases; do not substitute a donor engine without separate evidence.,,,,
590,body-key-bumper,Body Key Bumper,590_02; 590_06; 590_07; 590_08,FRONT BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_590_02_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_06_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_08_LH_2_LR.gif,Body Key Bumper,FRONT BUMPER,57722AC140,BACK BEAM COMPLETE-FRONT,01,02.1997 - 11.1998,S.2W.GL.EJ20E +S.25 +W.2W.GL +W.25,,57711,EJ20E,ej20e_specific_target_part,Target-fit evidence only; no cross-engine interchange claim.,Use exact OEM number or supersession for purchases; do not substitute a donor engine without separate evidence.,,,,
590,body-key-bumper,Body Key Bumper,590_02; 590_06; 590_07; 590_08,FRONT BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_590_02_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_06_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_08_LH_2_LR.gif,Body Key Bumper,FRONT BUMPER,57738KA000,NUT-BUMPER,02,02.1997 - 11.1998,S.2W.GL.EJ20E +S.25 +W.2W.GL +W.25,,57787A,EJ20E,ej20e_specific_target_part,Target-fit evidence only; no cross-engine interchange claim.,Use exact OEM number or supersession for purchases; do not substitute a donor engine without separate evidence.,,,,
590,body-key-bumper,Body Key Bumper,590_02; 590_06; 590_07; 590_08,FRONT BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_590_02_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_06_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_08_LH_2_LR.gif,Body Key Bumper,FRONT BUMPER,57728AC120,TURN CLIP-MUD GUARD,02,02.1997 - 11.1998,S.2W.GL.EJ20E +S.25 +W.2W.GL +W.25,NO.1,59188B*A,EJ20E,ej20e_specific_target_part,Target-fit evidence only; no cross-engine interchange claim.,Use exact OEM number or supersession for purchases; do not substitute a donor engine without separate evidence.,,,,
590,body-key-bumper,Body Key Bumper,590_02; 590_06; 590_07; 590_08,FRONT BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_590_02_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_06_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_08_LH_2_LR.gif,Body Key Bumper,FRONT BUMPER,57750AA090,"CLIP-BUMPER,SIDE",14,02.1997 - 11.1998,S.2W.GL.EJ20E +S.25 +W.2W.GL +W.25,NO.1,57783*A,EJ20E,ej20e_specific_target_part,Target-fit evidence only; no cross-engine interchange claim.,Use exact OEM number or supersession for purchases; do not substitute a donor engine without separate evidence.,,,,
590,body-key-bumper,Body Key Bumper,590_02; 590_06; 590_07; 590_08,FRONT BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_590_02_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_06_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_08_LH_2_LR.gif,Body Key Bumper,FRONT BUMPER,040206160,FLANGE SCREW-PILOT,,,,,040206160,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
590,body-key-bumper,Body Key Bumper,590_02; 590_06; 590_07; 590_08,FRONT BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_590_02_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_06_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_08_LH_2_LR.gif,Body Key Bumper,FRONT BUMPER,57730AC100,BUMPER FACE-FRONT,01,02.1997 - 11.1998,S.25 +W.25,,57704,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
590,body-key-bumper,Body Key Bumper,590_02; 590_06; 590_07; 590_08,FRONT BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_590_02_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_06_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_08_LH_2_LR.gif,Body Key Bumper,FRONT BUMPER,57777GA100,BASE-LICENSE PLATE,01,02.1997 - 11.1998,S.25 +W.2W.GL +W.25,EC E5 E9,57751C,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
590,body-key-bumper,Body Key Bumper,590_02; 590_06; 590_07; 590_08,FRONT BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_590_02_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_06_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_590_08_LH_2_LR.gif,Body Key Bumper,FRONT BUMPER,59122FA010,TURN CLIP-MUD GUARD,01,02.1997 - 11.1998,S.25 +W.25,NO.2,59188B*B,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
591,body-key-bumper,Body Key Bumper,591_03; 591_07; 591_08; 591_09,REAR BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_591_03_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_08_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_09_LH_2_LR.gif,Body Key Bumper,REAR BUMPER,045105140,TAPPING SCREW-TRUSS HEAD,,,,,045105140,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
591,body-key-bumper,Body Key Bumper,591_03; 591_07; 591_08; 591_09,REAR BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_591_03_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_08_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_09_LH_2_LR.gif,Body Key Bumper,REAR BUMPER,57753AA021,PLUG-REAR FLOOR,02,,,S.2W +S.25,57788A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
591,body-key-bumper,Body Key Bumper,591_03; 591_07; 591_08; 591_09,REAR BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_591_03_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_08_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_09_LH_2_LR.gif,Body Key Bumper,REAR BUMPER,010006126,FLANGE BOLT-PILOT,,,,,010006126,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
591,body-key-bumper,Body Key Bumper,591_03; 591_07; 591_08; 591_09,REAR BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_591_03_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_08_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_09_LH_2_LR.gif,Body Key Bumper,REAR BUMPER,57753AA000,PLUG-REAR BUMPER,02,,,S.2W +S.25,57788,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
591,body-key-bumper,Body Key Bumper,591_03; 591_07; 591_08; 591_09,REAR BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_591_03_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_08_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_09_LH_2_LR.gif,Body Key Bumper,REAR BUMPER,023806000,FLANGE NUT,,,,,023806000,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
591,body-key-bumper,Body Key Bumper,591_03; 591_07; 591_08; 591_09,REAR BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_591_03_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_08_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_09_LH_2_LR.gif,Body Key Bumper,REAR BUMPER,57724AC080,"BRACKET-REAR BUMPER SIDE,LOWER",02,,,S.2W +S.25,57707J,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
591,body-key-bumper,Body Key Bumper,591_03; 591_07; 591_08; 591_09,REAR BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_591_03_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_08_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_09_LH_2_LR.gif,Body Key Bumper,REAR BUMPER,023808000,FLANGE NUT,,,,,023808000,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
591,body-key-bumper,Body Key Bumper,591_03; 591_07; 591_08; 591_09,REAR BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_591_03_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_08_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_09_LH_2_LR.gif,Body Key Bumper,REAR BUMPER,57714AC030,"GUIDE PIN-BUMPER,REAR",02,,,S.2W +S.25,57766,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
591,body-key-bumper,Body Key Bumper,591_03; 591_07; 591_08; 591_09,REAR BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_591_03_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_08_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_09_LH_2_LR.gif,Body Key Bumper,REAR BUMPER,57724AC140,"BRACKET-REAR BUMPER SIDE,RIGHT",01,,,S.2W +S.25,57707H*B,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
591,body-key-bumper,Body Key Bumper,591_03; 591_07; 591_08; 591_09,REAR BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_591_03_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_08_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_09_LH_2_LR.gif,Body Key Bumper,REAR BUMPER,047406126,TAPPING SCREW-HEXAGON FLANGE HEAD,,,,,047406126,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
591,body-key-bumper,Body Key Bumper,591_03; 591_07; 591_08; 591_09,REAR BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_591_03_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_08_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_09_LH_2_LR.gif,Body Key Bumper,REAR BUMPER,57724AC150,"BRACKET-REAR BUMPER SIDE,LEFT",01,,,S.2W +S.25,57707I*B,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
591,body-key-bumper,Body Key Bumper,591_03; 591_07; 591_08; 591_09,REAR BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_591_03_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_08_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_09_LH_2_LR.gif,Body Key Bumper,REAR BUMPER,57724AC040,"BRACKET-REAR BUMPER SIDE,RIGHT",01,,,S.2W +S.25,57707H*A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
591,body-key-bumper,Body Key Bumper,591_03; 591_07; 591_08; 591_09,REAR BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_591_03_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_08_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_09_LH_2_LR.gif,Body Key Bumper,REAR BUMPER,901120047,BOLT & WASHER ASSEMBLY,02,,,S,M120047,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
591,body-key-bumper,Body Key Bumper,591_03; 591_07; 591_08; 591_09,REAR BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_591_03_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_08_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_09_LH_2_LR.gif,Body Key Bumper,REAR BUMPER,909300015,SCREW GROMMET,06,,,S.2W +S.25,W300015,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
591,body-key-bumper,Body Key Bumper,591_03; 591_07; 591_08; 591_09,REAR BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_591_03_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_08_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_09_LH_2_LR.gif,Body Key Bumper,REAR BUMPER,57724AC050,"BRACKET-REAR BUMPER SIDE,LEFT",01,,,S.2W +S.25,57707I*A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
591,body-key-bumper,Body Key Bumper,591_03; 591_07; 591_08; 591_09,REAR BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_591_03_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_08_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_09_LH_2_LR.gif,Body Key Bumper,REAR BUMPER,57716PA040,"INSULATOR-BUMPER,SIDE RIGHT",02,,,S,57767C,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
591,body-key-bumper,Body Key Bumper,591_03; 591_07; 591_08; 591_09,REAR BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_591_03_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_08_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_09_LH_2_LR.gif,Body Key Bumper,REAR BUMPER,57722AC040,BACK BEAM COMPLETE-REAR,01,,,S,57711D,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
591,body-key-bumper,Body Key Bumper,591_03; 591_07; 591_08; 591_09,REAR BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_591_03_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_08_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_09_LH_2_LR.gif,Body Key Bumper,REAR BUMPER,41111AA000,CLIP,02,,,S.25,41085,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
591,body-key-bumper,Body Key Bumper,591_03; 591_07; 591_08; 591_09,REAR BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_591_03_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_08_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_09_LH_2_LR.gif,Body Key Bumper,REAR BUMPER,57732AC050,"BEAM COMPLETE-BUMPER,UPPER REAR",01,,,S.2W +S.25,57711A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
591,body-key-bumper,Body Key Bumper,591_03; 591_07; 591_08; 591_09,REAR BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_591_03_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_08_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_09_LH_2_LR.gif,Body Key Bumper,REAR BUMPER,57791AC020NN,UNDER SPOILER-REAR BUMPER,01,DARK GRAY,PAINTED FOR USAGE,S.25,57744,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
591,body-key-bumper,Body Key Bumper,591_03; 591_07; 591_08; 591_09,REAR BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_591_03_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_08_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_09_LH_2_LR.gif,Body Key Bumper,REAR BUMPER,57730AC040,"BUMPER-FACE,REAR",01,,PAINTED FOR USAGE,S.2W +S.25,57704A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
591,body-key-bumper,Body Key Bumper,591_03; 591_07; 591_08; 591_09,REAR BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_591_03_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_08_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_09_LH_2_LR.gif,Body Key Bumper,REAR BUMPER,57728AC090,"CLIP-BUMPER,SIDE",16,,,S.2W +S.25,57783,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
591,body-key-bumper,Body Key Bumper,591_03; 591_07; 591_08; 591_09,REAR BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_591_03_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_08_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_09_LH_2_LR.gif,Body Key Bumper,REAR BUMPER,57724AC120,"SLIDER-BUMPER SIDE,REAR",02,,,S.2W +S.25,57765,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
591,body-key-bumper,Body Key Bumper,591_03; 591_07; 591_08; 591_09,REAR BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_591_03_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_08_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_09_LH_2_LR.gif,Body Key Bumper,REAR BUMPER,57795AC000,CLIP-REAR UNDER SPOILER,12,,,S.25,57783B,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
591,body-key-bumper,Body Key Bumper,591_03; 591_07; 591_08; 591_09,REAR BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_591_03_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_08_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_09_LH_2_LR.gif,Body Key Bumper,REAR BUMPER,045006206,TAPPING SCREW-TRUSS HEAD,,,,,045006206,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
591,body-key-bumper,Body Key Bumper,591_03; 591_07; 591_08; 591_09,REAR BUMPER,/diagrams/09_BODY_KEY_BUMPER/B11_591_03_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_07_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_08_LH_2_LR.gif; /diagrams/09_BODY_KEY_BUMPER/B11_591_09_LH_2_LR.gif,Body Key Bumper,REAR BUMPER,905920031,BLIND RIVET,08,,,S.2W +S.25,R920031,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,61100AC021,"PANEL ASSEMBLY-FRONT DOOR,RIGHT",01,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),60010,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,61101AC000,"PANEL ASSEMBLY-FRONT DOOR,RIGHT",01,02.1997 - 11.1998,EUR.RUSTPROOF,S.(EJ20E+EJ25D) +W,60010,EJ20E;EJ25D,shared_engine_candidate,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match.",yes,EJ25D,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match."
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,61100AC031,"PANEL ASSEMBLY-FRONT DOOR,LEFT",01,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),60010A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
