diagram_prefix,section_slug,section_name,diagram_codes,diagram_names,image_paths,source_section,source_diagram,oem_number,part_name,quantity,production_period,applies_for_models,notes,group_code,engine_tokens,interchange_signal,confidence_gate,required_verification,shared_engine_candidate,donor_engine_tokens,shared_confidence_statement,shared_required_verification
940,inner-accessories,Inner Accessories,940_03; 940_04,INNER TRIM,/diagrams/16_INNER_ACCESSORIES/B11_940_03_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_940_04_LH_2_LR.gif,Inner Accessories,INNER TRIM,94061AC010ML,"COVER-SIDE SILL,REAR OUTER LEFT",01,01.06.1997 - 30.11.1998,W,,94061E,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
940,inner-accessories,Inner Accessories,940_03; 940_04,INNER TRIM,/diagrams/16_INNER_ACCESSORIES/B11_940_03_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_940_04_LH_2_LR.gif,Inner Accessories,INNER TRIM,94045AC000MU,"CAP-STRUT REAR QUARTER,RIGHT",01,01.06.1997 - 30.11.1998,W,,94070B,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
940,inner-accessories,Inner Accessories,940_03; 940_04,INNER TRIM,/diagrams/16_INNER_ACCESSORIES/B11_940_03_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_940_04_LH_2_LR.gif,Inner Accessories,INNER TRIM,94045AC010MU,"CAP-STRUT REAR QUARTER,LEFT",01,01.06.1997 - 30.11.1998,W,,94070C,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
940,inner-accessories,Inner Accessories,940_03; 940_04,INNER TRIM,/diagrams/16_INNER_ACCESSORIES/B11_940_03_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_940_04_LH_2_LR.gif,Inner Accessories,INNER TRIM,94099AA200ML,"clip, trim",08,01.06.1997 - 30.11.1998,W,,94071P*B,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
940,inner-accessories,Inner Accessories,940_03; 940_04,INNER TRIM,/diagrams/16_INNER_ACCESSORIES/B11_940_03_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_940_04_LH_2_LR.gif,Inner Accessories,INNER TRIM,94099AA200MU,"clip, trim",08,01.06.1997 - 30.11.1998,W,,94071P*B,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
940,inner-accessories,Inner Accessories,940_03; 940_04,INNER TRIM,/diagrams/16_INNER_ACCESSORIES/B11_940_03_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_940_04_LH_2_LR.gif,Inner Accessories,INNER TRIM,94099AA020,CLIP-COVER SIDE SILL,08,01.06.1997 - 30.11.1998,W,,94071U*B,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
940,inner-accessories,Inner Accessories,940_03; 940_04,INNER TRIM,/diagrams/16_INNER_ACCESSORIES/B11_940_03_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_940_04_LH_2_LR.gif,Inner Accessories,INNER TRIM,94099AC000ML,latch,01,01.06.1997 - 30.11.1998,W,,94073,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
940,inner-accessories,Inner Accessories,940_03; 940_04,INNER TRIM,/diagrams/16_INNER_ACCESSORIES/B11_940_03_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_940_04_LH_2_LR.gif,Inner Accessories,INNER TRIM,94046AC000,"POCKET-REAR QUARTER TRIM,RIGHT",01,01.06.1997 - 30.11.1998,W.(LX+TXS+BRIGLD+TSR+GT#+25T#+LAN),,94076A*A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
940,inner-accessories,Inner Accessories,940_03; 940_04,INNER TRIM,/diagrams/16_INNER_ACCESSORIES/B11_940_03_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_940_04_LH_2_LR.gif,Inner Accessories,INNER TRIM,94064AC000,BRACKET,01,01.06.1997 - 30.11.1998,W,,94080,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
940,inner-accessories,Inner Accessories,940_03; 940_04,INNER TRIM,/diagrams/16_INNER_ACCESSORIES/B11_940_03_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_940_04_LH_2_LR.gif,Inner Accessories,INNER TRIM,94046AC100MU,GRILLE-AIR VENT,01,01.06.1997 - 30.11.1998,W,,94087D,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
940,inner-accessories,Inner Accessories,940_03; 940_04,INNER TRIM,/diagrams/16_INNER_ACCESSORIES/B11_940_03_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_940_04_LH_2_LR.gif,Inner Accessories,INNER TRIM,94070GA010,CLIP-DOOR,02,01.06.1997 - 30.11.1998,W,,94282A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
940,inner-accessories,Inner Accessories,940_03; 940_04,INNER TRIM,/diagrams/16_INNER_ACCESSORIES/B11_940_03_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_940_04_LH_2_LR.gif,Inner Accessories,INNER TRIM,94047AC000MU,"TRIM PANEL-REAR GATE LOWER,UPPER",01,01.06.1997 - 30.11.1998,W,,94320,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
940,inner-accessories,Inner Accessories,940_03; 940_04,INNER TRIM,/diagrams/16_INNER_ACCESSORIES/B11_940_03_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_940_04_LH_2_LR.gif,Inner Accessories,INNER TRIM,94047AC100MU,"TRIM PANEL-REAR GATE LOWER,LOWER",01,01.06.1997 - 30.11.1998,W.(LX+TXS+BRIGLD+TSR+LAN),,94320A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
940,inner-accessories,Inner Accessories,940_03; 940_04,INNER TRIM,/diagrams/16_INNER_ACCESSORIES/B11_940_03_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_940_04_LH_2_LR.gif,Inner Accessories,INNER TRIM,693005370,clip,06,01.06.1997 - 30.11.1998,W,,94382E,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
940,inner-accessories,Inner Accessories,940_03; 940_04,INNER TRIM,/diagrams/16_INNER_ACCESSORIES/B11_940_03_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_940_04_LH_2_LR.gif,Inner Accessories,INNER TRIM,94019AC090MU,CLIP-TRUNK TRIM PANEL,22,01.06.1997 - 30.11.1998,W,,94581B,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
940,inner-accessories,Inner Accessories,940_03; 940_04,INNER TRIM,/diagrams/16_INNER_ACCESSORIES/B11_940_03_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_940_04_LH_2_LR.gif,Inner Accessories,INNER TRIM,94057PA010,LOCK-TRIM,02,01.06.1997 - 30.11.1998,W,,94583,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
940,inner-accessories,Inner Accessories,940_03; 940_04,INNER TRIM,/diagrams/16_INNER_ACCESSORIES/B11_940_03_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_940_04_LH_2_LR.gif,Inner Accessories,INNER TRIM,95023AC000MU,EDGE-FLOOR REAR RIGHT,01,01.06.1997 - 30.11.1998,W,,95073D,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
940,inner-accessories,Inner Accessories,940_03; 940_04,INNER TRIM,/diagrams/16_INNER_ACCESSORIES/B11_940_03_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_940_04_LH_2_LR.gif,Inner Accessories,INNER TRIM,95023AC010MU,"EDGE-FLOOR REAR,LEFT",01,01.06.1997 - 30.11.1998,W,,95073E,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,045104120,TAPPING SCREW-TRUSS HEAD,,,,,0451S,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,043105080,SCREW-PAN HEAD,,,,,0431S,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,048704120,FLANGE TAPPING SCREW,,,,,0487S,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,045105203,TAPPING SCREW-TRUSS HEAD,,,,,0451S,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,045106203,TAPPING SCREW-TRUSS HEAD,,,,,0451S,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,045005253,TAPPING SCREW-TRUSS HEAD,,,,,0450S,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,62712AC000,"WEATHER STRIP-DOOR,FRONT INNER RIGHT",01,01.06.1997 - 30.11.1998,S +W,,61282A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,62712AC010,"WEATHER STRIP-DOOR,FRONT INNER LEFT",01,01.06.1997 - 30.11.1998,S +W,,61282B,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,62715AC000,WEATHER STRIP-FRONT DOOR LOWER RIGHT,01,01.06.1997 - 30.11.1998,S +W,,63511B,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,62715AC010,WEATHER STRIP-FRONT DOOR LOWER LEFT,01,01.06.1997 - 30.11.1998,S +W,,63511C,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94215AC002ML,"TRIM PANEL-FRONT DOOR,RIGHT",01,01.06.1997 - 30.11.1998,S +W,,94213,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94215AC012ML,"TRIM PANEL-FRONT DOOR,LEFT",01,01.06.1997 - 30.11.1998,S +W,,94213A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94217AC200ML,"TRIM PANEL-FRONT DOOR CENTER,RIGHT",01,01.06.1997 - 30.11.1998,S.BRI# +W.BRI#,,94214,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94217AC210ML,"TRIM PANEL-FRONT DOOR CENTER,LEFT",01,01.06.1997 - 30.11.1998,S.BRI# +W.BRI#,,94214A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94237AC100ML,"COVER-REMOTE FRONT DOOR,RIGHT",01,01.06.1997 - 30.11.1998,S +W,,94236,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94237AC110ML,"COVER-REMOTE FRONT DOOR,LEFT",01,01.06.1997 - 30.11.1998,S +W,,94236A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94238AC000ML,"GRIP-FRONT DOOR,RIGHT",01,01.06.1997 - 30.11.1998,S +W,,94237,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94238AC010ML,"GRIP-FRONT DOOR,LEFT",01,01.06.1997 - 30.11.1998,S +W,,94237A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94251AC000ML,COVER-GUSSET DOOR RH,01,01.06.1997 - 30.11.1998,S +W,,94251,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94251AC010ML,COVER-GUSSET DOOR LH,01,01.06.1997 - 30.11.1998,S +W,,94251A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94253AC000,PLATE RH,01,01.06.1997 - 30.11.1998,S +W,,94253,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94253AC010,PLATE LH,01,01.06.1997 - 30.11.1998,S +W,,94253A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94256AC020ML,"POCKET-DOOR,RIGHT",01,01.06.1997 - 30.11.1998,*S.F4W.(BRIGLD+GT) +W.F4W.(BRIGLD+GT+25T+LANLTD).N/S,,94255,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94256AC030ML,"POCKET-DOOR,LEFT",01,01.06.1997 - 30.11.1998,*S.F4W.(BRIGLD+GT) +W.F4W.(BRIGLD+GT+25T+LANLTD).N/S,,94255A,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94257AC000,"STEP LAMP ASSEMBLY-FRONT DOOR,RIGHT",01,01.06.1997 - 30.11.1998,*S.F4W.(BRIGLD+GT) +W.F4W.(BRIGLD+GT+25T+LANLTD).N/S,,94256,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94257AC010,"STEP LAMP ASSEMBLY-FRONT DOOR,LEFT",01,01.06.1997 - 30.11.1998,*S.F4W.(BRIGLD+GT) +W.F4W.(BRIGLD+GT+25T+LANLTD).N/S,,94256A,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94087AA000,BULB-STEP LAMP,02,01.06.1997 - 30.11.1998,S.(BRIGLD+TSR+RS+GT+25T) +W.(BRIGLD+TSR+GT+GTB+25T#),,94256E,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94258AC000,"PAD-DOOR TRIM FRONT,RIGHT",01,01.06.1997 - 30.11.1998,S +W,,94257,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94258AC010,"PAD-DOOR TRIM FRONT,LEFT",01,01.06.1997 - 30.11.1998,S +W,,94257A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94110AC800,PANEL-POWER WINDOW MAIN SWITCH RH,01,01.06.1997 - 30.11.1998,*S.F4W.(BRIGLD+GT) +W.F4W.(BRIGLD+GT+25T+LANLTD).N/S,,94266,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94110AC930,PANEL-POWER WINDOW SUB SWITCH LH,01,01.06.1997 - 30.11.1998,S.BRI# +W.BRI#,,94266C,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94268AC000,GROMMET,01,01.06.1997 - 30.11.1998,S +W,RH,94272,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94268AC010,GROMMET,01,01.06.1997 - 30.11.1998,S +W,LH,94272,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94276AC900,tapping screw,34,01.06.1997 - 30.11.1998,S +W,,94274,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94240AC100ML,"net, speaker front door",02,01.06.1997 - 30.11.1998,S +W,,94277,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94266AC000ML,CAP-GRIP,01,01.06.1997 - 30.11.1998,S +W,RH,94280E,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94266AC010ML,CAP-GRIP,01,01.06.1997 - 30.11.1998,S +W,LH,94280E,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
941,inner-accessories,Inner Accessories,941_01; 941_02,DOOR TRIM,/diagrams/16_INNER_ACCESSORIES/B11_941_01_LH_2_LR.gif; /diagrams/16_INNER_ACCESSORIES/B11_941_02_LH_2_LR.gif,Inner Accessories,DOOR TRIM,94266AC910ML,CAP-INNER REMOTE,04,01.06.1997 - 30.11.1998,S +W,,94280F,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
